sensor type:,vicon
time (s),arclength (m),data
0.0,0.0,4.19266e-18,1.34761e-17,-1.97733e-17,0.0,0.0,0.0
0.012821,0.0,-1.09224e-17,1.05508e-17,-1.70933e-17,0.0,0.0,0.0
0.025641,0.0,4.44646e-18,1.84614e-17,-1.03624e-18,0.0,0.0,0.0
0.038462,0.0,-9.2554e-18,5.07199e-18,-1.46743e-17,0.0,0.0,0.0
0.051282,0.0,-2.18379e-18,6.16903e-18,-1.9022e-17,0.0,0.0,0.0
0.064103,0.0,-3.84511e-18,6.12542e-18,4.08898e-17,0.0,0.0,0.0
0.076923,0.0,7.44488e-19,4.69231e-18,1.08755e-17,0.0,0.0,0.0
0.089744,0.0,3.28274e-18,-5.83914e-18,3.55264e-18,0.0,0.0,0.0
0.102564,0.0,-9.35693e-19,-1.07354e-19,-4.90906e-18,0.0,0.0,0.0
0.115385,0.0,-3.8545901674973595e-19,1.6428986517070757e-18,-1.570470166840016e-17,2.6535862725833343e-06,-2.653593314122125e-06,-2.6535862725833343e-06
0.128205,0.0,-1.1487405548994496e-18,8.230103011509796e-20,7.201021414964144e-18,2.6535862725833343e-06,-2.653593314122125e-06,-2.6535862725833343e-06
0.141026,0.0,-5.96243e-19,1.12454e-18,-1.71695e-17,0.0,0.0,0.0
0.153846,0.0,-5.41934e-19,1.08777e-19,9.65878e-18,0.0,0.0,0.0
0.166667,0.0,4.33564e-19,-8.16084e-19,1.79157e-18,0.0,0.0,0.0
0.179487,0.0,-4.2051e-19,4.42893e-20,1.42425e-18,0.0,0.0,0.0
0.192308,0.0,-1.103493564160595e-19,2.571258383308907e-19,-7.651981947438676e-19,2.6535862725833343e-06,-2.653593314122125e-06,-2.6535862725833343e-06
0.205128,0.0,-3.05101e-21,4.12514e-20,3.4705e-18,0.0,0.0,0.0
0.217949,0.0,4.445436074846161e-21,1.2092788030562112e-20,-2.1991900219479886e-18,2.6535862725833343e-06,-2.653593314122125e-06,-2.6535862725833343e-06
0.230769,0.0,2.0393745239763177e-20,3.8147931193957144e-20,1.730380023560259e-18,-2.653593314122125e-06,-2.6535862725833343e-06,-2.653593314122125e-06
0.24359,0.0,-1.0677935474292931e-20,3.480746685190657e-21,-5.797020187870236e-19,2.653593314122125e-06,2.6535862725833343e-06,-2.653593314122125e-06
0.25641,0.0,6.546322495481005e-21,-1.1576903581606758e-21,-5.509199928516789e-19,-2.6535862725833343e-06,2.653593314122125e-06,-2.6535862725833343e-06
0.269231,0.0,-1.75306e-20,4.90466e-21,-7.04848e-19,0.0,0.0,0.0
0.282051,0.0,2.35177e-21,-2.09094e-20,-2.75542e-19,0.0,0.0,0.0
0.294872,0.0,-1.17958e-19,-2.06391e-20,3.5621e-19,0.0,0.0,0.0
0.307692,0.0,-2.27092e-19,-1.61503e-20,1.92788e-18,0.0,0.0,0.0
0.320513,0.0,-3.713733241054799e-20,2.4149013872727097e-19,-6.120022711355335e-19,2.6535862725833343e-06,-2.653593314122125e-06,-2.6535862725833343e-06
0.333333,0.0,-2.75322e-19,-6.48693e-20,4.23253e-18,0.0,0.0,0.0
0.346154,0.0,-5.9679e-19,1.08269e-19,-7.36695e-19,0.0,0.0,0.0
0.358974,0.0,-1.82252e-19,5.16981e-19,-1.13645e-18,0.0,0.0,0.0
0.371795,0.0,-1.01882e-18,6.24393e-19,-3.04972e-18,0.0,0.0,0.0
0.384615,0.0,-1.16736076135633e-18,9.801301988892973e-20,8.01275858121294e-18,-2.6535862725833343e-06,2.653593314122125e-06,-2.6535862725833343e-06
0.397436,0.0,-1.60433197098118e-18,2.0058257623248494e-19,-1.2849376052524295e-18,-2.653593314122125e-06,-2.6535862725833343e-06,-2.653593314122125e-06
0.410256,0.0,-5.640695843216464e-19,5.273863669417435e-19,-1.1392400048698485e-17,-2.6535862725833343e-06,2.653593314122125e-06,-2.6535862725833343e-06
0.423077,0.0,-1.71334e-18,6.10847e-19,-2.04589e-18,0.0,0.0,0.0
0.435897,0.0,-2.29212e-18,9.85167e-19,2.69259e-18,0.0,0.0,0.0
0.448718,0.0,-1.30518e-18,2.68321e-19,-1.39317e-17,0.0,0.0,0.0
0.461538,0.0,-9.4841e-19,-1.58817e-18,7.21447e-18,0.0,0.0,0.0
0.474359,0.0,4.48754e-19,3.17407e-19,4.62637e-18,0.0,0.0,0.0
0.48718,0.0,-4.73861e-18,1.36465e-18,-9.10584e-18,0.0,0.0,0.0
0.5,0.0,-3.762e-18,2.78178e-18,-8.68619e-18,0.0,0.0,0.0
0.51282,0.0,-4.7332222702553826e-18,2.6616224588363347e-18,6.586420188574426e-18,2.653593314122125e-06,2.6535862725833343e-06,-2.653593314122125e-06
0.525641,0.0,-3.39694e-18,1.0804e-18,-7.48414e-18,0.0,0.0,0.0
0.538462,0.0,-4.46881e-18,2.69474e-18,-2.65677e-17,0.0,0.0,0.0
0.551282,0.0,-4.081e-18,-1.76586e-19,-2.1281e-17,0.0,0.0,0.0
0.564103,0.0,-9.29832e-19,6.37975e-19,-1.8308e-17,0.0,0.0,0.0
