sensor type:,gyro
timestamp (s),arclength (m),data
-0.014,0.466,0.0004793914228339684,0.0009076386851060714,-0.0019326512277471689
-0.005,0.466,0.0004793914228339684,0.00029677344690805674,0.005092299011530006
0.004,0.466,-0.0005896227440125579,0.0010603549946555752,0.0017325402014409215
0.013,0.466,0.0009375403514824809,-0.00046680810083946263,0.00020537710594588452
0.022,0.466,-0.0007423390535620626,0.000144057137358552,-0.004681544799638239
0.031,0.466,0.0004793914228339684,0.0009076386851060714,-0.0019326512277471689
0.04,0.466,0.0004793914228339684,0.00029677344690805674,0.005092299011530006
0.049,0.466,-0.0005896227440125579,0.0010603549946555752,0.0017325402014409215
0.058,0.466,0.0009375403514824809,-0.00046680810083946263,0.00020537710594588452
0.067,0.466,-0.0007423390535620626,0.000144057137358552,-0.004681544799638239
0.103,0.466,-0.00013147381536404885,-0.0007722407199384712,0.0005108097250448914
0.112,0.466,-0.00013147381536404885,0.00029677344690805674,0.000968958653693403
0.121,0.466,0.00032667511328446537,-0.0003140917912899596,0.0014271075823419146
0.13,0.466,-0.0005896227440125579,0.0006022060660070636,0.0008162423441438983
0.139,0.466,-0.00013147381536404885,-0.00016137548174045488,-0.0016272186086481628
0.148,0.466,2.1242494185459357e-05,0.0006022060660070636,0.00035809341549538753
0.157,0.466,2.1242494185459357e-05,0.000144057137358552,-0.0005582044418016357
0.166,0.466,0.0006321077323834731,0.000144057137358552,0.002496121749188441
0.175,0.466,0.0006321077323834731,-0.0006195244103889665,-0.0010163533704501473
0.184,0.466,-0.00013147381536404885,-0.001230389648586982,0.0008162423441438983
0.193,0.466,-0.0010477716726610704,-0.0010776733390374781,-0.003001665394593697
0.202,0.466,0.00017395880373496063,-8.659172190951005e-06,0.0015798238918914185
0.211,0.466,0.00017395880373496063,0.00029677344690805674,-0.0010163533704501473
0.22,0.466,-0.0008950553631115639,0.0007549223755565684,0.0038705685351339758
0.229,0.466,0.00017395880373496063,-0.0009249570294879743,-0.003001665394593697
0.238,0.466,-0.00013147381536404885,-0.00046680810083946263,0.0015798238918914185
0.247,0.466,0.00032667511328446537,0.00029677344690805674,-0.003001665394593697
0.256,0.466,-0.0008950553631115639,0.00029677344690805674,0.002190689130089433
0.265,0.466,0.0009375403514824809,0.000144057137358552,-0.001321785989549155
0.274,0.466,-0.00013147381536404885,-0.00046680810083946263,0.0018852565109904263
0.283,0.466,-0.00043690643446305313,0.000144057137358552,-0.0010163533704501473
0.292,0.466,-0.00043690643446305313,0.000144057137358552,5.266079639637891e-05
0.301,0.466,-0.00013147381536404885,0.0009076386851060714,-0.0005582044418016357
0.31,0.466,0.00032667511328446537,-8.659172190951005e-06,-0.0001000555131531241
0.319,0.466,2.1242494185459357e-05,0.000144057137358552,0.000968958653693403
0.328,0.466,0.0012429729705814869,-0.0009249570294879743,0.0005108097250448914
0.337,0.466,-0.00028419012491355186,0.00029677344690805674,0.000968958653693403
0.346,0.466,-0.0005896227440125579,-0.0003140917912899596,-0.0008636370609006443
0.355,0.466,0.00032667511328446537,0.0007549223755565684,0.00127439127279241
0.364,0.466,0.0004793914228339684,-0.00016137548174045488,-0.0010163533704501473
0.373,0.466,0.00017395880373496063,-0.00046680810083946263,0.00127439127279241
0.382,0.466,-0.00043690643446305313,0.0012130713042050791,-0.0008636370609006443
0.391,0.466,2.1242494185459357e-05,-0.00016137548174045488,0.0006635260345943953
0.4,0.466,-0.00013147381536404885,0.0013657876137545834,-0.0010163533704501473
0.409,0.466,0.0006321077323834731,-0.0007722407199384712,0.0008162423441438983
0.418,0.466,-0.00043690643446305313,0.0015185039233040864,-0.0005582044418016357
0.427,0.466,0.00017395880373496063,-0.0010776733390374781,0.000968958653693403
0.436,0.466,-0.00043690643446305313,0.00044948975645755975,-0.001474502299098658
0.445,0.466,0.00017395880373496063,-0.00046680810083946263,0.0005108097250448914
0.454,0.466,0.00017395880373496063,0.0010603549946555752,-0.0019326512277471689
0.463,0.466,0.00017395880373496063,-0.0007722407199384712,0.001121674963242907
0.472,0.466,-0.0016586369108590859,-0.00046680810083946263,-0.0011690696799996512
0.481,0.466,-0.00043690643446305313,0.00029677344690805674,0.00127439127279241
0.49,0.466,0.00032667511328446537,0.000144057137358552,-0.0008636370609006443
0.499,0.466,-0.00043690643446305313,-0.00046680810083946263,0.001121674963242907
0.508,0.466,0.00032667511328446537,0.000144057137358552,-0.0001000555131531241
0.517,0.466,-0.00043690643446305313,0.00029677344690805674,-0.0004054881322521327
0.526,0.466,-0.0007423390535620626,-0.001230389648586982,5.266079639637891e-05
0.535,0.466,-0.0005896227440125579,0.0009076386851060714,5.266079639637891e-05
0.544,0.466,0.0009375403514824809,-0.0006195244103889665,0.00035809341549538753
0.553,0.466,-0.00013147381536404885,0.00029677344690805674,-0.0007109207513511387
0.562,0.466,-0.00013147381536404885,-0.0019939711963345022,0.00020537710594588452
0.571,0.466,2.1242494185459357e-05,0.0013657876137545834,0.0005108097250448914
0.58,0.466,0.0010902566610319856,-0.00016137548174045488,0.0008162423441438983
0.589,0.466,-0.0008950553631115639,0.0007549223755565684,-0.0002527718227026271
0.598,0.466,0.00032667511328446537,-0.0006195244103889665,0.000968958653693403
0.607,0.466,-0.00013147381536404885,0.0009076386851060714,-0.0002527718227026271
0.616,0.466,0.0007848240419329761,-0.0003140917912899596,0.0020379728205399293
